,Term,Ndeᵗᵢ,Ndeᶜᵗ,Ndᶜᵗeᵗᵢ,Eᵗ,LPM,TGM,LRM
1513,orofacial,1,8,451,6,0.11332350049164208,0.5734836864674369,0.06498917882534129
1514,"('microscopia', 'fluorescente')",1,8,451,6,0.11332350049164208,0.5734836864674367,0.06498917882534128
1515,"('en', 'adolescente', 'obeso')",1,8,451,6,0.11332350049164208,0.5734836864674367,0.06498917882534128
1516,"('educación', 'en', 'asma')",1,8,451,6,0.11332350049164208,0.5734836864674367,0.06498917882534128
1517,"('usando', 'el', 'cuestionario')",1,8,451,6,0.11332350049164208,0.5734836864674367,0.06498917882534128
1518,linfoadenopatia,1,8,451,6,0.11332350049164208,0.5734836864674367,0.06498917882534128
1519,"('común', 'variable')",10,52,442,17,0.1834142163859549,0.3540547227721141,0.06493866953499383
1520,"('inmunodeficiencia', 'común', 'variable')",10,52,442,17,0.1834142163859549,0.3540547227721141,0.06493866953499383
1521,"('inmunodeficiencia', 'común')",10,52,442,17,0.1834142163859549,0.3540547227721141,0.06493866953499383
1522,"('niño', 'con', 'asma')",4,29,448,10,0.13006167873424512,0.4975868800302978,0.06471698493287596
1523,"('faringitis', 'y', 'adenitis')",1,9,451,5,0.10221238938053097,0.625922252482239,0.06397700899265364
1524,schwann,1,8,451,6,0.11332350049164208,0.5586969975164771,0.06331349947273743
1525,inauguración,1,9,451,6,0.10221238938053097,0.619040548413349,0.06327361357676267
1526,"('asma', 'y', 'embarazo')",1,9,451,5,0.10221238938053097,0.6172800057161901,0.06309366430107961
1527,"('prevalencia', 'de', 'seropositividad')",1,9,451,5,0.10221238938053097,0.6172800057161901,0.06309366430107961
1528,tofácea,1,10,451,5,0.09312148028962187,0.6707521424473959,0.06246143241213682
1529,"('de', 'niño', 'asmático')",1,10,451,5,0.09312148028962187,0.6707521424473959,0.06246143241213682
1530,immunología,2,15,450,8,0.12207183758459135,0.5113373548473779,0.06241989053186368
1531,"('en', 'rinitis', 'alérgica')",2,20,450,5,0.09533386967015288,0.6531980944690559,0.062271902006905175
1532,"('estudio', 'de', 'hipersensibilidad')",3,20,449,10,0.13707195075028858,0.4535959090459435,0.06217527610527794
1533,"('alergia', 'respiratoria')",5,38,447,10,0.12734101667009673,0.4833055510663852,0.06154462023509484
1534,"('sinusitis', 'alérgica')",1,8,451,7,0.11332350049164208,0.5343078121587964,0.060549631613865576
1535,"('de', 'medicina', 'veterinaria')",1,8,451,7,0.11332350049164208,0.5343078121587964,0.060549631613865576
1536,"('inflamatorio', 'en', 'paciente')",1,8,451,7,0.11332350049164208,0.5343078121587964,0.060549631613865576
1537,"('de', 'tre', 'prueba')",1,8,451,7,0.11332350049164208,0.5343078121587964,0.060549631613865576
1538,"('tre', 'prueba')",1,8,451,7,0.11332350049164208,0.5343078121587964,0.060549631613865576
1539,"('tratamiento', 'con', 'gammaglobulina')",1,8,451,7,0.11332350049164208,0.5343078121587963,0.06054963161386556
1540,"('principio', 'del', 'siglo')",1,9,451,6,0.10221238938053097,0.5906639656044625,0.060373175245411886
1541,"('glomerulonefritis', 'experimental')",1,10,451,5,0.09312148028962187,0.6465557423458254,0.06020822781699864
1542,"('adversa', 'a', 'vacuna')",1,7,451,8,0.12721238938053098,0.4711256968333536,0.059933025592738574
1543,"('nacimiento', 'con', 'bcg')",1,7,451,8,0.12721238938053098,0.4711256968333536,0.059933025592738574
1544,automatico,1,7,451,8,0.12721238938053098,0.4711256968333536,0.059933025592738574
1545,"('oral', 'en', 'población')",1,7,451,8,0.12721238938053098,0.4711256968333536,0.059933025592738574
1546,"('visión', 'retrospectiva')",1,7,451,8,0.12721238938053098,0.4711256968333536,0.059933025592738574
1547,"('vacunado', 'al', 'nacimiento')",1,7,451,8,0.12721238938053098,0.4711256968333536,0.059933025592738574
1548,huasteca,1,7,451,8,0.12721238938053098,0.4711256968333536,0.059933025592738574
1549,"('respuesta', 'al', 'ppd')",1,7,451,8,0.12721238938053098,0.4711256968333536,0.059933025592738574
1550,mario,3,17,449,13,0.15663716814159293,0.3814471309827113,0.05974879839286719
1551,"('inmunoterapia', 'sublingual')",2,18,450,7,0.10442477876106196,0.5710465854274575,0.05963141334552211
1552,"('implicación', 'psicológica')",1,9,451,6,0.10221238938053097,0.5820217188384137,0.059489830553837865
1553,"('de', 'urticaria', 'crónica')",3,22,449,10,0.12663716814159293,0.4678310619418521,0.0592448008529903
1554,"('perfil', 'de', 'síntoma')",1,8,451,7,0.11332350049164208,0.5195211232078366,0.05887395226126173
1555,"('de', 'gonadotropina', 'corionica')",1,8,451,7,0.11332350049164208,0.5195211232078365,0.058873952261261714
1556,"('gonadotropina', 'corionica')",1,8,451,7,0.11332350049164208,0.5195211232078365,0.058873952261261714
1557,"('tratamiento', 'alergológico', 'integral')",1,8,451,7,0.11332350049164208,0.5195211232078365,0.058873952261261714
1558,"('hongo', 'en', 'paciente')",1,8,451,7,0.11332350049164208,0.5195211232078365,0.058873952261261714
1559,"('asociación', 'entre', 'exposición')",1,8,451,7,0.11332350049164208,0.5195211232078365,0.058873952261261714
1560,"('spp', 'en', 'paciente')",1,8,451,7,0.11332350049164208,0.5195211232078365,0.058873952261261714
1561,"('y', 'necesidad', 'futura')",1,8,451,7,0.11332350049164208,0.5195211232078365,0.058873952261261714
1562,"('sensibilización', 'a', 'hongo')",1,8,451,7,0.11332350049164208,0.5195211232078365,0.058873952261261714
1563,"('universitario', 'de', 'monterrey')",1,8,451,7,0.11332350049164208,0.5195211232078365,0.058873952261261714
1564,"('nobel', 'de', 'medicina')",1,8,451,7,0.11332350049164208,0.5195211232078365,0.058873952261261714
1565,"('alergológico', 'integral')",1,8,451,7,0.11332350049164208,0.5195211232078365,0.058873952261261714
1566,corionica,1,8,451,7,0.11332350049164208,0.5195211232078365,0.058873952261261714
1567,"('tratamiento', 'alergológico')",1,8,451,7,0.11332350049164208,0.5195211232078365,0.058873952261261714
1568,"('del', 'tratamiento', 'alergológico')",1,8,451,7,0.11332350049164208,0.5195211232078365,0.058873952261261714
1569,"('prueba', 'de', 'provocación')",2,16,450,9,0.11553588987217304,0.5025252823256356,0.05805970567675731
1570,"('adulto', 'con', 'enfermedad')",3,21,449,11,0.13163716814159293,0.4397997188977838,0.05789398954517287
1571,"('en', 'paciente', 'alérgico')",10,63,442,19,0.15911019517517275,0.3630472674749726,0.05776452158575604
1572,autorreporte,2,17,450,8,0.1096879366557988,0.5262479615922111,0.057723053076369685
1573,inmunología,34,185,418,29,0.2304723804905645,0.2490696795782329,0.05740368196041747
1574,"('de', 'enfermedad', 'alérgica')",4,24,448,14,0.15170670037926676,0.37837351696719146,0.057401797769991124
1575,"('alguno', 'aspecto', 'inmunológico')",1,9,451,7,0.10221238938053097,0.5554056787266861,0.056769341498170124
1576,"('anemia', 'hemolítica', 'adquirida')",1,9,451,7,0.10221238938053097,0.5554056787266861,0.056769341498170124
1577,"('alergia', 'alimentaria')",4,33,448,10,0.116957665630232,0.4825093157851613,0.05643316321907293
1578,pasteur,2,21,450,7,0.0913813005001924,0.6147075012735275,0.056172770893598616
1579,"('reacción', 'de', 'hipersensibilidad')",3,20,449,12,0.13707195075028858,0.4096354362878938,0.05614952834842715
1580,antiglobulina,1,11,451,5,0.0855457227138643,0.6546190035272765,0.05599985575897056
1581,"('escolar', 'de', 'ciudad')",2,18,450,9,0.10442477876106196,0.5291342885217489,0.055254731013775565
1582,"('centro', 'regional')",2,16,450,10,0.11553588987217304,0.476522079972035,0.05505540255330788
1583,ehrlich,2,21,450,7,0.0913813005001924,0.5977611828372056,0.05462419427619713
1584,asma,57,1571,395,40,0.1611184797025505,0.33893675036563875,0.05460897393423459
1585,antiperoxidasa,1,9,451,7,0.10221238938053097,0.5334554119047734,0.05452575227876225
1586,"('adenitis', 'cervical')",1,9,451,7,0.10221238938053097,0.5334554119047734,0.05452575227876225
1587,"('anticuerpo', 'antiperoxidasa')",1,9,451,7,0.10221238938053097,0.5334554119047734,0.05452575227876225
1588,"('la', 'to', 'crónica')",1,9,451,7,0.10221238938053097,0.5334554119047734,0.05452575227876225
1589,"('pulmón', 'de', 'granjero')",1,8,451,8,0.11332350049164208,0.4803452488991962,0.054434405049785986
1590,"('neumopatía', 'en', 'paciente')",1,8,451,8,0.11332350049164208,0.4803452488991962,0.054434405049785986
1591,difiere,1,8,451,8,0.11332350049164208,0.4803452488991962,0.054434405049785986
1592,"('ser', 'tratado')",1,8,451,8,0.11332350049164208,0.4803452488991962,0.054434405049785986
1593,"('y', 'enfermedad', 'alérgica')",1,8,451,8,0.11332350049164208,0.4803452488991962,0.054434405049785986
1594,"('penfigoide', 'cicatrizal')",1,8,451,8,0.11332350049164208,0.4803452488991962,0.054434405049785986
1595,"('consejo', 'nacional')",1,8,451,8,0.11332350049164208,0.4803452488991962,0.054434405049785986
1596,"('en', 'enfermedad', 'alérgica')",1,8,451,8,0.11332350049164208,0.4803452488991962,0.054434405049785986
1597,"('uso', 'perioperatorio')",1,8,451,8,0.11332350049164208,0.4803452488991961,0.05443440504978598
1598,"('tratamiento', 'con', 'metotrexato')",1,8,451,8,0.11332350049164208,0.4803452488991961,0.05443440504978598
1599,"('doctor', 'lui')",1,8,451,8,0.11332350049164208,0.4803452488991961,0.05443440504978598
1600,"('de', 'hipersensibilidad', 'inmediata')",1,10,451,6,0.09312148028962187,0.5824497662044137,0.05423858442329919
1601,"('hemolítica', 'adquirida')",1,10,451,7,0.09312148028962187,0.5761936715963321,0.0536560076325627
1602,"('pediátrico', 'con', 'asma')",1,10,451,7,0.09312148028962187,0.5761936715963321,0.0536560076325627
1603,"('vacunado', 'con', 'bcg')",1,11,451,5,0.0855457227138643,0.6267042167100952,0.053611865146291335
1604,"('simposio', 'satélite')",1,10,451,6,0.09312148028962187,0.5745931782352784,0.05350696732158768
1605,"('del', 'angioedema', 'hereditario')",1,10,451,6,0.09312148028962187,0.5745931782352784,0.05350696732158768
1606,"('tratamiento', 'del', 'angioedema')",1,10,451,6,0.09312148028962187,0.5745931782352784,0.05350696732158768
1607,"('factor', 'de', 'transferencia')",5,38,447,13,0.12734101667009673,0.41879380182629294,0.05332962849969517
1608,"('mortalidad', 'por', 'asma')",2,21,450,7,0.0913813005001924,0.5831057052633852,0.053284957676050015
1609,"('polvo', 'de', 'soja')",1,9,451,7,0.10221238938053097,0.5201473918489097,0.05316550775092838
1610,"('toxoplasma', 'y', 'toxoplasmosis')",1,9,451,7,0.10221238938053097,0.5201473918489097,0.05316550775092838
1611,"('del', 'niño', 'alérgico')",1,9,451,7,0.10221238938053097,0.5201473918489097,0.05316550775092838
1612,anergia,1,9,451,7,0.10221238938053097,0.5201473918489097,0.05316550775092838
1613,"('en', 'dermatitis', 'atópica')",3,29,449,9,0.10038716814159293,0.5260744613042807,0.05281112540195074
1614,abeja,5,38,447,14,0.12734101667009673,0.4126640780678609,0.05254906324438959
1615,"('para', 'médico', 'general')",1,10,451,6,0.09312148028962187,0.5624949781844931,0.05238036502401857
1616,"('la', 'región', 'centro')",2,16,450,10,0.11553588987217304,0.4485627190660355,0.05182509291077598
1617,"('región', 'centro')",2,16,450,10,0.11553588987217304,0.4485627190660355,0.05182509291077598
1618,"('dermatophagoide', 'pteronyssinu')",3,28,449,9,0.10341136168998,0.5000568913157195,0.0517115640534169
1619,"('de', 'medicina', 'alternativa')",1,10,451,7,0.09312148028962187,0.5503967781337078,0.05125376272644946
1620,"('evaluación', 'del', 'conocimiento')",1,10,451,7,0.09312148028962187,0.5503967781337078,0.05125376272644946
1621,"('inducida', 'por', 'aspirina')",1,10,451,7,0.09312148028962187,0.5503967781337078,0.05125376272644946
1622,aria,3,24,449,12,0.11774827925270402,0.4351644669429556,0.05123986717445322
1623,alergénico,3,32,449,8,0.09235145385587863,0.5538451395078376,0.05114840384456073
1624,"('el', 'personal', 'médico')",1,11,451,6,0.0855457227138643,0.5973223109786149,0.051098368785781216
1625,"('rinitis', 'perenne')",1,11,451,6,0.0855457227138643,0.5973223109786149,0.051098368785781216
1626,"('nueva', 'prueba')",1,9,451,8,0.10221238938053097,0.49819712502699703,0.05092191853152049
1627,"('valoración', 'mediante', 'prueba')",1,10,451,7,0.09312148028962187,0.5425401901645727,0.05052214562473797
1628,"('sensibilización', 'a', 'ácaro')",1,10,451,7,0.09312148028962187,0.5425401901645727,0.05052214562473797
1629,antivariolica,1,8,451,9,0.11332350049164208,0.4411693745905557,0.04999485783831027
1630,"('f.', 'jiménez')",1,8,451,9,0.11332350049164208,0.4411693745905557,0.04999485783831027
1631,"('estudio', 'air')",1,8,451,9,0.11332350049164208,0.4411693745905557,0.04999485783831027
1632,"('miguel', 'f.')",1,8,451,9,0.11332350049164208,0.4411693745905557,0.04999485783831027
1633,"('rinitis', 'en', 'paciente')",1,8,451,9,0.11332350049164208,0.4411693745905557,0.04999485783831027
1634,"('miguel', 'f.', 'jiménez')",1,8,451,9,0.11332350049164208,0.4411693745905557,0.04999485783831027
1635,"('v.', 'inmunología')",1,8,451,9,0.11332350049164208,0.4411693745905557,0.04999485783831027
1636,"('inmunología', 'pediátrica')",1,8,451,9,0.11332350049164208,0.4411693745905557,0.04999485783831027
1637,"('residente', 'del', 'hospital')",1,9,451,8,0.10221238938053097,0.4848891049711333,0.049561674003686634
1638,"('asociado', 'con', 'infección')",1,9,451,8,0.10221238938053097,0.4848891049711333,0.049561674003686634
1639,"('alérgica', 'en', 'adulto')",1,9,451,8,0.10221238938053097,0.4848891049711333,0.049561674003686634
1640,"('cutánea', 'a', 'alimento')",1,9,451,8,0.10221238938053097,0.4848891049711333,0.049561674003686634
1641,"('integral', 'del', 'asma')",1,9,451,8,0.10221238938053097,0.4848891049711333,0.049561674003686634
1642,"('crónica', 'en', 'servicio')",1,9,451,8,0.10221238938053097,0.4848891049711331,0.04956167400368662
1643,"('implicación', 'nutricional')",1,9,451,8,0.10221238938053097,0.4848891049711331,0.04956167400368662
1644,pteronyssinu,3,30,449,9,0.09754625905068384,0.5079840797617297,0.049551946638060916
1645,"('de', 'asma', 'alérgica')",1,10,451,7,0.09312148028962187,0.5304419901137873,0.049395543327168855
1646,"('de', 'hipersensibilidad', 'cutánea')",1,10,451,7,0.09312148028962187,0.5304419901137873,0.049395543327168855
1647,inmunogénica,1,11,451,6,0.0855457227138643,0.5736751586378761,0.049075456048667865
1648,"('mediante', 'prueba', 'cutánea')",2,19,450,9,0.0996628739991572,0.4910296259973082,0.048937423745623015
1649,"('paciente', 'alérgico')",10,77,442,20,0.13706642254094192,0.35576495805169306,0.048763430065573835
1650,"('la', 'prueba', 'epicutánea')",1,11,451,6,0.0855457227138643,0.5664732863328353,0.048459366677440184
1651,"('niño', 'alérgico')",2,19,450,10,0.0996628739991572,0.4734016119140057,0.047180565199183455
1652,aeroalergeno,3,27,449,12,0.10663716814159292,0.4383292319096126,0.04674218800452064
1653,"('origen', 'vegetal')",2,14,450,13,0.12942477876106195,0.36094355034030223,0.046715039148025835
1654,"('de', 'origen', 'vegetal')",2,14,450,13,0.12942477876106195,0.36094355034030223,0.046715039148025835
1655,"('alergia', 'a', 'medicamento')",2,21,450,8,0.0913813005001924,0.5111571702394464,0.04671020697647885
1656,"('curso', 'de', 'leprología')",1,11,451,7,0.0855457227138643,0.5442932529063957,0.04656195968815775
1657,"('con', 'urticaria', 'crónica')",2,21,450,9,0.0913813005001924,0.5091285731569182,0.046524831136886526
1658,"('metropolitana', 'de', 'guadalajara')",2,21,450,9,0.0913813005001924,0.5091285731569182,0.046524831136886526
1659,"('alergia', 'de', 'contacto')",1,13,451,5,0.0736409608091024,0.6310098270866924,0.0464681699466496
1660,beta-lactámico,1,10,451,8,0.09312148028962187,0.4983890020430815,0.04641072163031913
1661,"('la', 'guía', 'internacional')",1,10,451,8,0.09312148028962187,0.4983890020430815,0.04641072163031913
1662,"('prueba', 'de', 'marcha')",1,12,451,6,0.0791354663036079,0.5850921243223463,0.0463015380888174
1663,"('enfermedad', 'ocupacional')",1,13,451,6,0.0736409608091024,0.6248367936823719,0.04601358183564875
1664,"('estadístico', 'de', '100')",1,9,451,9,0.10221238938053097,0.4496308180933568,0.04595784025644488
1665,linfatico,1,9,451,9,0.10221238938053097,0.4496308180933568,0.04595784025644488
1666,"('marcha', 'de', '6')",1,9,451,9,0.10221238938053097,0.4496308180933568,0.04595784025644488
1667,"('tipo', 'y', 'localización')",1,9,451,9,0.10221238938053097,0.4496308180933568,0.04595784025644488
1668,"('ganglio', 'linfatico')",1,9,451,9,0.10221238938053097,0.4496308180933568,0.04595784025644488
1669,ilustrada,1,9,451,9,0.10221238938053097,0.4496308180933567,0.04595784025644487
1670,invento,1,9,451,9,0.10221238938053097,0.4496308180933567,0.04595784025644487
1671,"('enfisema', 'subcutáneo')",1,9,451,9,0.10221238938053097,0.4496308180933567,0.04595784025644487
1672,"('en', '58', 'paciente')",1,9,451,9,0.10221238938053097,0.4496308180933567,0.04595784025644487
1673,calentamiento,1,11,451,7,0.0855457227138643,0.537091380601355,0.045945870316930065
1674,"('nítrico', 'exhalado')",2,22,450,9,0.08775811209439527,0.5234413511614653,0.04593622477006959
1675,cucaracha,1,13,451,6,0.0736409608091024,0.6211788212739927,0.04574420523288252
1676,"('látex', 'en', 'paciente')",1,10,451,8,0.09312148028962187,0.4862908019922962,0.045284119332750034
1677,"('la', 'sociedad', 'latinoamericana')",1,10,451,8,0.09312148028962187,0.4862908019922962,0.045284119332750034
1678,question,1,10,451,8,0.09312148028962187,0.4862908019922962,0.045284119332750034
1679,"('sociedad', 'latinoamericana')",1,10,451,8,0.09312148028962187,0.4862908019922962,0.045284119332750034
1680,broncoespasmo,2,15,450,13,0.12207183758459135,0.3702042348029396,0.04519151122399237
1681,"('bromuro', 'de', 'ipratropio')",1,15,451,5,0.06471238938053098,0.697322206431725,0.0451253861463008
1682,a.c,1,11,451,7,0.0855457227138643,0.5260013638881352,0.04499716682228885
1683,homotransplante,1,13,451,7,0.0736409608091024,0.6014367432139893,0.044290379636175575
1684,"('médico', 'no', 'especialista')",2,15,450,13,0.12207183758459135,0.3623759877112549,0.04423590271644418
1685,"('de', 'contaminación', 'atmosférica')",1,11,451,8,0.0855457227138643,0.5149113471749154,0.044048463327647634
1686,"('alimentaria', 'en', 'paciente')",1,11,451,8,0.0855457227138643,0.5149113471749154,0.044048463327647634
1687,"('incidencia', 'de', 'reacción')",1,11,451,8,0.0855457227138643,0.5149113471749154,0.044048463327647634
1688,tiosulfato,1,11,451,8,0.0855457227138643,0.5077094748698747,0.04343237395641996
1689,"('como', 'medida', 'preventiva')",1,10,451,9,0.09312148028962187,0.4663360139723757,0.04342589993346942
1690,"('tratamiento', 'comparativo')",1,10,451,9,0.09312148028962187,0.4663360139723757,0.04342589993346942
1691,"('de', '6', 'minuto')",1,10,451,9,0.09312148028962187,0.4663360139723757,0.04342589993346942
1692,"('asma', 'y', 'alergia')",1,12,451,7,0.0791354663036079,0.5477334266810846,0.043345140130480665
1693,"('oral', 'en', 'adulto')",1,12,451,7,0.0791354663036079,0.5477334266810845,0.04334514013048065
1694,alimenticia,2,23,450,11,0.08442477876106194,0.5114063896124342,0.043175371300023205
1695,alergeno,9,105,443,16,0.0988588728458314,0.4361610065311765,0.043118385484975416
1696,"('la', 'rinosinusitis', 'crónica')",1,13,451,7,0.0736409608091024,0.5839735410397368,0.043004372649260006
1697,proctocolitis,1,12,451,7,0.0791354663036079,0.5374964881765739,0.042535035228404856
1698,"('atención', 'del', 'niño')",1,11,451,8,0.0855457227138643,0.4966194581566548,0.042483670461778734
1699,"('sublingual', 'en', 'paciente')",1,11,451,8,0.0855457227138643,0.4966194581566549,0.042483670461778734
1700,broncodilatación,1,13,451,7,0.0736409608091024,0.5757253429263762,0.042396967415248316
1701,efeto,1,9,451,10,0.10221238938053097,0.41437253121558026,0.04235400650920312
1702,"('prueba', 'epicutánea')",1,13,451,6,0.0736409608091024,0.5744678124284056,0.04230436166113101
1703,"('la', 'reacción', 'alérgica')",1,10,451,9,0.09312148028962187,0.4542378139215904,0.04229929763590031
1704,"('la', 'parotiditis', 'epidémica')",1,10,451,9,0.09312148028962187,0.4542378139215904,0.04229929763590031
1705,expriencia,1,10,451,9,0.09312148028962187,0.4542378139215904,0.04229929763590031
1706,"('vitamina', 'antioxidante')",1,10,451,9,0.09312148028962187,0.4542378139215904,0.04229929763590031
1707,"('del', 'flujo', 'espiratorio')",1,12,451,8,0.0791354663036079,0.5322028696620433,0.04211612225882407
1708,"('del', 'ácido', 'araquidónico')",1,12,451,7,0.0791354663036079,0.5308486060488441,0.042008951976295526
1709,alérgica,43,948,409,36,0.13852325799451706,0.3007508403455849,0.041660986249259256
1710,"('experiencia', 'en', 'vacunacion')",1,11,451,8,0.0855457227138643,0.485529441443435,0.041534966967137515
1711,"('vacunacion', 'con', 'virus')",1,11,451,8,0.0855457227138643,0.485529441443435,0.041534966967137515
1712,"('sarampion', 'atenuado')",1,11,451,8,0.0855457227138643,0.485529441443435,0.041534966967137515
1713,"('de', 'sarampion', 'atenuado')",1,11,451,8,0.0855457227138643,0.485529441443435,0.041534966967137515
1714,"('con', 'alergia', 'respiratoria')",2,22,450,10,0.08775811209439527,0.4706487435435632,0.04130324519298231
1715,cromoglicato,1,13,451,7,0.0736409608091024,0.5600465809107243,0.04124236831611845
1716,primary,1,12,451,8,0.0791354663036079,0.5206116675443335,0.041198847074219724
1717,leucotrieno,2,18,450,13,0.10442477876106196,0.3933025357422472,0.04107053028104882
1718,"('hemolítica', 'autoinmún')",1,14,451,7,0.06887905604719764,0.5875534500779191,0.04047012701864133
1719,"('anemia', 'hemolítica', 'autoinmún')",1,14,451,7,0.06887905604719764,0.5875534500779191,0.04047012701864133
1720,"('citología', 'nasal')",1,13,451,7,0.0736409608091024,0.5492833218014224,0.04044975157387213
1721,"('urticaria', 'y', 'angioedema')",2,25,450,9,0.07849885283513602,0.5147146932442821,0.04040451295706509
1722,"('asma', 'de', 'difícil')",1,12,451,8,0.0791354663036079,0.5103747290398228,0.040388742172143915
1723,rinitis,22,504,430,23,0.09049766142871564,0.4423095884111252,0.04002798337870457
1724,"('asmático', 'adulto')",1,11,451,9,0.0855457227138643,0.4672375524251744,0.039970174101268616
1725,peninsular,1,11,451,9,0.0855457227138643,0.4672375524251745,0.039970174101268616
1726,hemofagocítico,1,11,451,9,0.0855457227138643,0.4672375524251744,0.039970174101268616
1727,"('homotrasplante', 'renal')",1,12,451,8,0.0791354663036079,0.5037268469120929,0.03986265892003458
1728,"('sensibilización', 'alérgica')",1,12,451,8,0.0791354663036079,0.5037268469120929,0.03986265892003458
1729,"('paciente', 'con', 'alergia')",3,29,449,14,0.10038716814159293,0.3960064180341469,0.03975396287234384
1730,"('de', 'hernia', 'hiatal')",1,13,451,7,0.0736409608091024,0.5397775931900911,0.03974974058574312
1731,"('primer', 'centenario')",1,10,451,10,0.09312148028962187,0.42218482585088457,0.0393144759390506
1732,hr,1,10,451,10,0.09312148028962187,0.42218482585088457,0.0393144759390506
1733,nova,1,10,451,10,0.09312148028962187,0.42218482585088457,0.0393144759390506
1734,"('paciente', 'asmático', 'alérgico')",1,10,451,10,0.09312148028962187,0.42218482585088457,0.0393144759390506
1735,"('e', 'importancia', 'clínica')",1,10,451,10,0.09312148028962187,0.42218482585088457,0.0393144759390506
1736,himenóptero,2,24,450,9,0.08134785568413888,0.4824006888341968,0.03924226161721344
1737,"('necesidad', 'futura')",1,12,451,8,0.0791354663036079,0.4934899084075823,0.039052554017958784
1738,ipratropio,1,18,451,5,0.0548439683278994,0.7119283421274394,0.03904497544737121
1739,"('regional', 'adolfo', 'lópez')",1,11,451,9,0.0855457227138643,0.4561475357119546,0.03902147060662739
1740,"('regional', 'adolfo')",1,11,451,9,0.0855457227138643,0.4561475357119546,0.03902147060662739
1741,"('hospital', 'regional', 'adolfo')",1,11,451,9,0.0855457227138643,0.4561475357119546,0.03902147060662739
1742,"('rinitis', 'alérgica')",18,372,434,22,0.08597685500340367,0.4505556814141216,0.038737360491901685
1743,"('niño', 'con', 'alergia')",1,13,451,7,0.0736409608091024,0.5240988311744393,0.03859514148661326
1744,"('látex', 'en', 'personal')",1,13,451,7,0.0736409608091024,0.5240988311744392,0.038595141486613256
1745,"('diagnóstico', 'de', 'asma')",1,14,451,7,0.06887905604719764,0.5594601227801417,0.03853508515314545
1746,"('paciente', 'con', 'urticaria')",2,24,450,11,0.08134785568413888,0.473281146711477,0.038500406420709
1747,"('paciente', 'con', 'inmunodeficiencia')",3,26,449,15,0.11008544400366188,0.34950195735679845,0.03847507815577207
1748,"('reactividad', 'cutánea')",4,47,448,14,0.0872809300711435,0.4395576633073791,0.038365001673366594
1749,redondo,1,13,451,7,0.0736409608091024,0.5145931025631081,0.03789513049848425
1750,"('asma', 'en', 'niño')",2,32,450,8,0.06324830817282663,0.5907205792185086,0.03736207723844289
1751,"('la', 'crisis', 'aguda')",1,14,451,8,0.06887905604719764,0.5417160960389901,0.03731289334073869
1752,"('inmunoterapia', 'con', 'alergeno')",1,14,451,8,0.06887905604719764,0.5417160960389901,0.03731289334073869
1753,musculu,1,14,451,7,0.06887905604719764,0.5405424009075506,0.03723205032799795
1754,"('mu', 'musculu')",1,14,451,7,0.06887905604719764,0.5405424009075506,0.03723205032799795
1755,"('una', 'estrategia', 'educativa')",2,23,450,12,0.08442477876106194,0.4405108047512609,0.037190027232982564
1756,wiskott-aldrich,1,15,451,7,0.06471238938053098,0.5727057132402927,0.037061155115660535
1757,"('síndrome', 'de', 'wiskott-aldrich')",1,15,451,7,0.06471238938053098,0.5727057132402927,0.037061155115660535
1758,"('medicina', 'molecular')",1,12,451,9,0.0791354663036079,0.4663681492708313,0.03690626096169785
1759,"('guía', 'internacional')",1,12,451,9,0.0791354663036079,0.4663681492708313,0.03690626096169785
1760,"('inoculación', 'experimental')",1,14,451,7,0.06887905604719764,0.5347809030635181,0.03683520379508303
1761,"('alimento', 'en', 'paciente')",1,13,451,8,0.0736409608091024,0.4989143405474561,0.03674053139935438
1762,"('radiológico', 'en', 'paciente')",1,11,451,10,0.0855457227138643,0.4267656299804743,0.03650797424611727
1763,historiografía,1,11,451,10,0.0855457227138643,0.4267656299804743,0.03650797424611727
1764,"('vacunación', 'antivariólica')",2,28,450,9,0.0710914454277286,0.5112753784783337,0.03634730566763375
1765,borrador,1,10,451,11,0.09312148028962187,0.3901318377801787,0.036329654242200866
1766,"('óxido', 'nítrico', 'exhalado')",1,14,451,8,0.06887905604719764,0.5270825848243815,0.03630495090162038
1767,"('infección', 'por', 'adenovirus')",1,12,451,9,0.0791354663036079,0.4561312107663207,0.03609615605962205
1768,"('urticaria', 'crónica')",9,130,443,20,0.08465970586362769,0.4231069833735367,0.035820112761250425
1769,"('prueba', 'cutánea')",10,164,442,23,0.07959515817312582,0.4481352312343093,0.03566939461304516
1770,"('diagnóstico', 'del', 'embarazo')",1,15,451,7,0.06471238938053098,0.5495689447559581,0.03556391954449506
1771,epicutánea,1,15,451,7,0.06471238938053098,0.5455524972640993,0.03530400563047545
1772,"('alérgica', 'en', 'escolar')",1,17,451,6,0.05776794493608652,0.6059913021979546,0.035006872177118814
1773,"('la', 'exposición', 'laboral')",1,13,451,10,0.0736409608091024,0.4749873804184434,0.034978527066212815
1774,dermatophagoide,3,43,449,11,0.07185455944594074,0.4851705900718141,0.03486171900573731
1775,"('de', 'rinitis', 'alérgica')",3,48,449,11,0.06546069755335762,0.5317370870346279,0.034807880632277174
1776,henry,1,12,451,10,0.0791354663036079,0.4392463901340802,0.034759967905436916
1777,"('6', 'minuto')",1,12,451,10,0.0791354663036079,0.4392463901340801,0.0347599679054369
1778,"('crónica', 'espontánea')",1,15,451,8,0.06471238938053098,0.5275325154573478,0.03413788955116687
